Yuki Kawauchi,M18-39,2:15:58
Geoffrey Kirui,M18-39,2:18:23
Shadrack Biwott,M18-39,2:18:35
Tyler Pennel,M18-39,2:18:57
Andrew Bumbalough,M18-39,2:19:52
Scott Smith,M18-39,2:21:47
Abdi Nageeye,M18-39,2:23:16
Elkanah Kibet,M18-39,2:23:37
Reid Coolsaet,M18-39,2:25:02
Daniel Vassallo,M18-39,2:27:50
Daniel Daly,M18-39,2:27:54
Matthew Herzig,M18-39,2:27:55
Benjamin Zywicki,M18-39,2:28:02
Stephen Sambu,M18-39,2:28:07
Abdi Abdirahman,M40-44,2:28:18
Daniel Tapia,M18-39,2:28:38
Tate Schienbein,M18-39,2:28:53
Christian Thompson,M18-39,2:29:01
Matt Marol,M18-39,2:29:12
Jesse Anderson,M18-39,2:29:19
Jackson Neff,M18-39,2:29:43
Jason Ayr,M18-39,2:29:53
Graham Tribble,M18-39,2:30:06
Zack Beavin,M18-39,2:30:56
Joseph Pendleton,M18-39,2:31:09
Nate Guthals,M18-39,2:31:35
Naoki Yamada,M18-39,2:32:10
Sean Donohue,M18-39,2:32:34
William Graham,M18-39,2:32:43
Scott Mindel,M18-39,2:32:48
Fan Zhou,M18-39,2:32:50
Dylan Lowry,M18-39,2:32:50
Cole Sanseverino,M18-39,2:32:58
Nicholas Lemon,M18-39,2:33:07
Riley Worl,M18-39,2:33:09
Andrew Dionne,M18-39,2:33:18
Patrick Hearn,M18-39,2:33:38
Johan Trimaille,M18-39,2:33:46
Morgan Kennedy,M18-39,2:34:07
Blake Jorgensen,M18-39,2:34:08
Colin Riley,M18-39,2:34:19
Kansuke Morihashi,M18-39,2:34:23
Andrew Cartwright,M18-39,2:34:24
Braden Perry,M18-39,2:34:28
Kenneth Sullivan,M18-39,2:34:38
Alexander Rink,M18-39,2:34:43
Timothy Thornburg,M18-39,2:34:54
David Kilgore,M18-39,2:34:54
Shaun Frandsen,M40-44,2:34:56
Jorge Maravilla,M40-44,2:35:02
Matthew Mcneil,M18-39,2:35:12
Luis Chavez,M18-39,2:35:14
Tyler Lyon,M18-39,2:35:38
Austin Hendrix,M18-39,2:35:40
Stephen Clevenger,M18-39,2:35:42
Charlie Brenneman,M40-44,2:35:47
Adrian Macdonald,M18-39,2:35:48
Aaron Heun,M18-39,2:35:50
Ryan Sloan,M18-39,2:35:55
Taylor Monaghan,M18-39,2:35:57
Nicholas Roosa,M18-39,2:35:59
Michael Vido,M18-39,2:36:03
Alan Ash,M18-39,2:36:04
Alex Hershman,M18-39,2:36:07
Joseph Gray,M18-39,2:36:07
John Sharp,M40-44,2:36:08
Erik Mcmillan,M18-39,2:36:14
Christopher Allen,M18-39,2:36:27
Jack Klecker,M18-39,2:36:29
John Brough,M18-39,2:36:29
Brett Rosauer,M18-39,2:36:30
Ian Neill,M18-39,2:36:33
Erik Hinrichsen,M18-39,2:36:37
Jason Thomas,M18-39,2:36:39
Ryan Moncrieff,M18-39,2:36:40
Taylor Days-Merrill,M18-39,2:36:41
Jackson Lindquist,M18-39,2:36:42
John Williams,M18-39,2:36:43
Trevor Grandy,M18-39,2:36:50
Matt Weickert,M18-39,2:36:55
David Meyer,M18-39,2:37:01
George Crist,M18-39,2:37:06
Mario Fraioli,M18-39,2:37:08
Bronson Venable,M18-39,2:37:10
Drew Holmen,M18-39,2:37:11
Woody Snoberger,M18-39,2:37:11
Samuel Berger,M18-39,2:37:14
Shaun Dever,M18-39,2:37:15
Brent Schouler,M18-39,2:37:20
Sean Kinne,M18-39,2:37:23
Christopher Aranda,M18-39,2:37:23
Doug Howard,M18-39,2:37:27
James Perez,M18-39,2:37:28
Ryan Palmison,M18-39,2:37:30
Bryan Rusche,M40-44,2:37:32
Ross Macandrew,M18-39,2:37:32
Eric Mendoza,M18-39,2:37:34
Matthew Wolpert,M40-44,2:37:43
Patrick Haneberg,M18-39,2:37:49
Chris Gabrielson,M18-39,2:37:54
Nicholas End,M18-39,2:37:56
Daniel Kwon,M18-39,2:38:02
Chris Mccabe,M18-39,2:38:07
Charlie Epperson,M40-44,2:38:11
Michael Thielman,M18-39,2:38:12
Jordan Andersen,M18-39,2:38:15
Scott Easey,M18-39,2:38:15
Eric Diestelow,M18-39,2:38:16
Graham O'Donoghue,M18-39,2:38:17
Ross Bain,M18-39,2:38:18
John Gaffney,M18-39,2:38:19
Taylor Washburn,M18-39,2:38:27
Daniel Nally,M18-39,2:38:28
Jason Reilly,M18-39,2:38:28
Richard Powell,M18-39,2:38:33
Samuel Fazioli,M18-39,2:38:33
Mathew Weissinger,M18-39,2:38:35
Joel Clarke-Ames,M18-39,2:38:36
Jason Howell,M18-39,2:38:37
Sam Coates-Finke,M18-39,2:38:38
Gerardo Hernandez,M18-39,2:38:40
Trevor Zimak,M18-39,2:38:43
Michael Andersen,M18-39,2:38:47
Paul Ross,M18-39,2:38:47
Travis Buse,M18-39,2:38:50
Michael Curley,M18-39,2:38:54
William Warren,M18-39,2:38:55
Aliaksandr Leuchanka,M18-39,2:39:12
Clay Emge,M18-39,2:39:14
John Corona,M18-39,2:39:16
Mathieu Clement,M18-39,2:39:19
Cory Logsdon,M18-39,2:39:27
Malcolm Thomas,M18-39,2:39:28
Reed Breuer,M18-39,2:39:32
Mark Olivier,M18-39,2:39:33
Nicolas Aguila,M18-39,2:39:36
Brent Woodle,M18-39,2:39:42
Chris Hartshorn,M45-49,2:39:46
Greg Blevins,M18-39,2:39:50
John Butcher,M18-39,2:39:50
Peiquan You,M18-39,2:39:51
Craig Mcmillan,M40-44,2:39:52
Desiree Linden,F18-39,2:39:54
Garrett Burger,M18-39,2:39:58
Pat Mclaughlin,M18-39,2:40:23
Sean Mcneil,M18-39,2:40:30
Gregory Ingle,M18-39,2:40:30
Samuel Goldberg,M18-39,2:40:31
Giovanni Pipia,M40-44,2:40:33
Ryan Eiler,M18-39,2:40:35
Jacob Magiera,M18-39,2:40:42
Gunes Nalbantoglu,M18-39,2:40:44
Shawn Wiler,M18-39,2:40:45
Christopher Klucznik,M18-39,2:40:46
Kyle Price,M18-39,2:40:49
Jason Acosta,M18-39,2:40:49
Dustin Whitlow,M18-39,2:40:49
